Número do Contrato,Objeto,Fundamento Legal,Modalidade Compra,Situação Contrato,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,Código UG,Nome UG,Data Assinatura Contrato,Data Publicação DOU,Data Início Vigência,Data Fim Vigência,CNPJ Contratado,Nome Contratado,Valor Inicial Compra,Valor Final Compra
1332020,Objeto: Aquisição de 03 (três) aparelhos de anestesia-- micro-processado-- eletrônico-- com ventilador-- rotâmetro e vaporizador móvel-- giratório-- GE.,Fundamento Legal: Lei n° 8.666/93 e suas alterações.,Pregão,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,250052,INSTITUTO NACIONAL DO CANCER - RJ,31/07/2020,07/08/2020,31/07/2020,30/07/2021,00029372000221,GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA,714999.9900,714999.9900
72020,Objeto: O presente instrumento é a contratação de serviço comum de engenharia.,Fundamento Legal: Lei 8.666/93,Dispensa de Licitação,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,257021,DISTRITO SANIT.ESP.INDIGENA - ALTO RIO JURUA,31/07/2020,04/08/2020,31/07/2020,31/07/2021,23044736000167,ATLAS CONSTRUCAO E COMERCIO EIRELI,11289.5300,11289.5300
182020,Objeto: Contratação de serviço comum de engenharia-- que será prestado nas instalações da Seção de Inativos e Pensionistas do Comando da 8ª Região Militar.,Fundamento Legal: Em observância ás disposições da Lei nº 8.666-- de 21 de junho de 1993 e da Lei nº 10.520-- de 17 de julho de 2002.,Pregão,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160163,COMANDO DA 8 REGIAO MILITAR/8 DE,07/08/2020,10/08/2020,07/08/2020,04/01/2021,28319607000158,ENERFIX MANUTENCAO E INSTALACAO LTDA,163999.0000,163999.0000
5332020,Objeto: Execução dos serviços de manutenção rodoviária (conservação/recuperação)-- Rodovia BR-158/MT-- trecho: Div. PA/MT (Início das Obras de Pavimentação) - Entr. BR-070(B) (Div. MT/GO) (Aragarças)-- subtrecho: Div. PA/MT (Início das Obras de Pavimentação) - Entr. MT-413-- segmento: km 0.00 ao km 85.00-- extensão: 85.00 km-- CódigoSNV: 158BMT0170 - 158BMT0180 (Versão 201910A).,Fundamento Legal: Lei 10.520/02-- Decreto 3.555/00-- Decreto 10.024/19-- LC 123/06-- Decreto 8.538/15-- Lei 8.666/93-- IN 5/17-- IN 3/18.,Pregão,Publicado,39000,Ministério da Infraestrutura,39252,Departamento Nacional de Infraestrutura de Tr,393020,SUPERINTENDENCIA REG. NO ESTADO MT - DNIT,30/07/2020,03/08/2020,04/08/2020,02/11/2023,15062243000121,SEMEC - SERVICOS DE ENGENHARIA E CONSTRUCOES LTDA,25595337.5700,25595337.5700
162020,Objeto: Aquisição de material de consumo-- gêne-ros de alimentação.,Fundamento Legal: Parágrafo único do artigo 01 da Lei 8.666/93.,Pregão - Registro de Preço,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160129,ESCOLA DE SARGENTOS DAS ARMAS,01/08/2020,05/08/2020,01/08/2020,01/08/2021,20942789000107,SUKOI ALIMENTOS LTDA,308090.2000,308090.2000
82020,Objeto: A Contratação de pessoa Jurídica para prestação de serviços de cópias e impressões-- englobando o fornecimento de equipamentos com substituição de peças-- para o IFCE - Campus Aracati.,Fundamento Legal: Leis 8.666/93-- 10.520/02 e 8.248/91.,Pregão,Publicado,26000,Ministério da Educação,26405,Instituto Federal do Ceará,158958,CAMPUS ARACATI/IFCE,05/08/2020,10/08/2020,08/08/2020,08/08/2021,08257279000103,MARCOS S BIUDES EIRELI,20341.0000,20341.0000
332020,Objeto: Aquisição de 49.840.560 UF ( Quarenta e nove milhões-- oitocentos e quarenta mil-- quinhentos e sessenta unidades farmacêuticas) do me dicamento Cloridrato de Sevelâmer 800 mg.,Fundamento Legal: Artigo 24 - Inciso XXXII da Lei 8.666/1993.,Dispensa de Licitação,Publicado,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,254446,INSTITUTO DE TECNOLOGIA EM FARMACOS,14/07/2020,07/08/2020,14/07/2020,29/06/2021,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,49840560.0000,49840560.0000
3672020,Objeto: Aquisição de simuladores e manequins.,Fundamento Legal: Parágrafo 1º do artigo 61 da lei 8.666/93.,Pregão - Registro de Preço,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,250057,INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA,18/06/2020,05/08/2020,29/06/2020,26/09/2020,14981637000110,GOL COMERCIAL EIRELI,4256.4000,4256.4000
302020,Objeto: Serviços de telefonia fixa,Fundamento Legal: Lei 8.666/93,Pregão,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160348,5 BATALHAO DE ENGENHARIA DE CONSTRUCAO,06/07/2020,05/08/2020,06/07/2020,06/07/2021,40432544000147,CLARO S.A.,26133.5400,26133.5400
222020,Objeto: Credenciamento de OCS para prestação de serviço de saúde de natureza contínua para a Policlínica Militar de Porto Alegre.,Fundamento Legal: Inciso II do artigo 57 da Lei nº 8.666/93.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160400,POLICLINICA MILITAR DE PORTO ALEGRE,06/08/2020,10/08/2020,10/08/2020,10/08/2021,23934848000193,CENTRO DE DIAGNOSTICO POR IMAGEM ZONA NORTE LTDA,300000.0000,300000.0000
302020,Objeto: Contratação de empresa especializada para a manutenção corretiva com fornecimento de peças para dois espectrômetros de massas da marca AB SCIEX modelos API 5000 e Triplo 5500.,Fundamento Legal: Lei Federal nº 8.666/93-- Decreto nº 9.507/18 e IN 05/17.,Inexigibilidade de Licitação,Pendente,22000,Ministério da Agricultura-- Pecuária e Abastec,22000,Ministério da Agricultura-- Pecuária e Abastec,130058,LABORATORIO FEDERAL DE DEFESA AGROPECUáRIA/MG,29/07/2020,03/08/2020,03/08/2020,31/10/2020,10537427000187,AB SCIEX COMERCIO DE INSTRUMENTOS LABORATORIAIS LTDA.,31220.0000,31220.0000
42020,Objeto: Contratação de produtos e serviços por meio de pacote de serviços dos correios.,Fundamento Legal: Parágrafo único do art. 61 dalei 8666/93.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160512,20 REGIMENTO DE CAVALARIA BLINDADO,15/07/2020,04/08/2020,15/07/2020,15/07/2021,34028316000960,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,1500.0000,1500.0000
202020,Objeto: Gerenciamento administrativo e financeiro do Projeto de pesquisa intitulado 'Estratégias Integradas de Extração-Preservação de biomarcadores do SARS-CoV-2 usando Sistemas Aquosos Bifásicos e detecção-diagnóstico por espectroscopia Raman e Inteligência Artificial'.,Fundamento Legal: Lei 8666/93,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26260,Universidade Federal de Alfenas,153028,UNIVERSIDADE FEDERAL DE ALFENAS,06/08/2020,10/08/2020,06/08/2020,05/12/2021,25657149000179,FUND APOIO CULTURA ENSINO PESQUISA E EXTENSAO DE ALFENA,148844.2900,148844.2900
50072020,OBJETO: Aquisição de centrífugas para laboratório,Fundamento Legal: Lei 13303/2016-- art.29-- incisos 1 e 2,Sem Informação,Fechado,32000,Ministério de Minas e Energia,20303,Indústrias Nucleares do Brasil,113206,INDUSTRIAS NUCLEARES DO BRASIL S/A - INB,02/07/2020,05/08/2020,02/07/2020,02/09/2020,61012811000105,NOVA TECNICA INDUSTRIA E COMERCIO DE EQUIPAMENTOS PARA LABORATORIO LTDA,42500.0000,42500.0000
5542020,Objeto: Execução de Serviços de Manutenção Rodoviária (Conservação/Recuperação) na Rodovia BR-101/BA-- Trecho: Div. SE/BA (Início da Ponte s/Rio Real) - Div. BA/ES-- Subtrecho: Entr. BR-030(A) (Ubaitaba) - Entr. BA-275(A) (p/Itapebi)-- Segmento: Km 443.8 (SNV 101BBA1752) - Km 665.1 (SNV 101BBA1896)-- Extensão: 221.3 Km,Fundamento Legal: Leis 8.666/93 e ao Edital e Pregão Eletrônico nº 174/2020-05 e ao Processo Administrativo 50605.003516/2019-93,Pregão,Publicado,39000,Ministério da Infraestrutura,39252,Departamento Nacional de Infraestrutura de Tr,393027,SUPERINTENDENCIA REG. NO ESTADO BA - DNIT,04/08/2020,06/08/2020,06/08/2020,05/08/2023,15692726000100,MAZZA ENGENHARIA LTDA,32939999.8500,32939999.8500
42020,Objeto: Contratação de serviços continuados de limpeza com disponibilização de mao de obra em regime de dedicação esclusiva.,Fundamento Legal: Lei 8666/93 e alterações,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26422,Instituto Federal Catarinense,152254,IF CATARINENSE - CAMPUS BLUMENAU,10/07/2020,05/08/2020,16/08/2020,16/08/2021,21750520000191,TRIPLICE ADMINISTRACAO E SERVICOS EIRELI,390225.6000,390225.6000
72020,Objeto: Contratação de serviço continuado de mão de obra para a função de Recepcionista-- a ser prestado na sede e delegacias desta SPRF/PR.,Fundamento Legal: Leis 8666/93 e 10520/02-- Decretos 7892/13 e 9507/18 e IN 05/2017.,Pregão,Publicado,30000,Ministério da Justiça e Segurança Pública,30802,Departamento de Polícia Rodoviária Federal,200118,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-PR,06/05/2020,05/08/2020,06/05/2020,06/05/2021,73767790000109,TECNOLIMP SERVICOS LTDA,1184407.3600,1184407.3600
72020,Objeto: Aquisição de PÃES E LANCHES para o Refeitório Estudantil do IFPA - Campus Castanhal,Fundamento Legal: Lei nº 8.666/1993--- Lei nº 10.520/2002--- Lei nº 8.078/1990--- Decreto nº 7.892/2013,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26416,Instituto Federal do Pará,158308,INST.FED.DO PARÁ/CAMPUS CASTANHAL,28/07/2020,07/08/2020,31/07/2020,31/07/2021,10888680000185,FEIRAO DA DONA DE CASA LTDA,182150.0000,182150.0000
102020,Objeto: A contratação de serviços continuados de postos de atividades de telefonista e continuo-- a fim de garantir a execução dos serviços inerentes à PFN/PR e seccionais.,Fundamento Legal: Lei 8666/93 e suas alterações,Pregão,Publicado,25000,Ministério da Economia,25000,Ministério da Economia - Unidades com vínculo,170153,SUPERINTENDêNCIA REG. ADM. DO ME - PARANá,24/07/2020,07/08/2020,03/08/2020,02/08/2021,03637701000124,SETOPAR - SERVICOS TERCEIRIZADOS DO OESTE DO PARANA EIRELI,411764.4700,411764.4700
212020,Objeto: O objeto do presente Termo de Contrato é a aquisição de material permanente para o Hospital Federal de Ipanema-- conforme especificações estabelecidas no Edital do Pregão Eletrônico nº 04/2019-- da Universidade Federal do Rio Grande do Norte: bisturi de alta frequência.,Fundamento Legal: Lei 8.666/93,Pregão - Registro de Preço,A Publicar,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,250103,HOSPITAL FEDERAL DE IPANEMA,04/08/2020,11/08/2020,04/08/2020,03/08/2021,60683786000110,MEDICAL CIRURGICA LTDA,11500.0000,11500.0000
92020,Objeto: Serviços comuns continuados de jardinagem e roçada-- com fornecimento de materiais e equipamentos para atender a Universidade Federal da Grande Dourados-UFGD-- com disponibilização de mão de obra em regime de dedicação exclusiva.,Fundamento Legal: 8666,Pregão,Retificação - Publicado,26000,Ministério da Educação,26350,Fundação Universidade Federal da Grande Doura,154502,FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS,24/07/2020,03/08/2020,24/07/2020,24/07/2021,00482840000138,LIDERANCA LIMPEZA E CONSERVACAO LTDA,841920.0000,841920.0000
21012020,OBJETO: Prestacao de servico de gerenciamento de abastecimento de veiculos,Fundamento Legal: Lei 13.303/16,Sem Informação,Fechado,53000,Ministério do Desenvolvimento Regional,29205,Empresa de Trens Urbanos de Porto Alegre,275060,EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A,03/08/2020,04/08/2020,04/08/2020,03/08/2021,03506307000157,TICKET SOLUCOES HDFGT S/A,382400.0000,382400.0000
42020,Objeto: Contratacao de servicos continuados de motorista de veiculos acima de 21 lugares-- recepcionista e porteiro.,Fundamento Legal: Lei 8.666/93.,Pregão,Publicado,26000,Ministério da Educação,26405,Instituto Federal do Ceará,158960,CAMPUS CAUCAIA/IFCE,30/07/2020,05/08/2020,03/08/2020,03/08/2021,00853402000139,J A N SERVICOS DE MAO DE OBRA LTDA,136889.1900,136889.1900
72020,Objeto: Aquisição de materiais bibliográficos existentes no mercado nacional e estrangeiro (constituídos de livros-- mapas-- audiovisuais-- CD-ROM'S-- DVD'S-- dentre outros) das diversas áreas do conhecimento.,Fundamento Legal: Lei 8.666/93 e suas alterações.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26410,Instituto Federal do Norte de Minas Gerais,158377,INST.FED.DO NORTE DE MG/CAMPUS SALINAS,24/06/2020,07/08/2020,24/06/2020,24/06/2021,02755013000104,GD DISTRIBUIDORA DE LIVROS LTDA,78600.0000,78600.0000
2012020,Objeto: Prestação de serviço de assistência médico hospitalar aos usuários do FuSEx/SAMMED/PASS,Fundamento Legal: Art 25 da Lei 8.666/93,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160130,36º BATALHãO DE INFANTARIA MECANIZADO,01/07/2020,06/08/2020,01/07/2020,30/06/2021,69710481649,MARIA MARLENE RIBEIRO BERNARDI,100000.0000,100000.0000
252020,Objeto: Contratação para o serviço de adequaçãoe restauração do Estande de Tiro da CIA de Comando da 4ª Região Militar.,Fundamento Legal: Parágrafo único do artigo 61 da Lei 8666/93.,Pregão,Publicado,52000,Ministério da Defesa,52121,Comando do Exército,160118,COMANDO DA 4ª REGIÃO MILITAR,02/07/2020,04/08/2020,02/07/2020,27/06/2021,15800344000152,CL ENGENHARIA E CONSTRUCAO EIRELI,130800.0000,130800.0000
3502020,Objeto: Aquisição de material Hospitalar por Adesão (fios de sutura poliglactina 3-0),Fundamento Legal: Parágrafo Único do Art 61 da lei 8.666/93,Pregão - Registro de Preço,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,250057,INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA,18/06/2020,05/08/2020,19/06/2020,19/06/2021,37844479000152,BIOLINE FIOS CIRURGICOS LTDA,2383.9200,2383.9200
242020,Objeto: O objeto do presente instrumento é a contratação de serviços de limpeza e desinfecção química dos reservatórios de água-- a fim de atender as demandas do Hospital Universitário Onofre Lopes (HUOL)-- filial da Embresa Brasileira de Serviços Hospitalares (EBSERH)-- por um período de 20 (vinte) meses-- que serão prestados nas condições estabelecidas no Termo de Referência-- anexo do Edital.,Fundamento Legal: Lei nº 13.303/2016-- Decreto nº 8.945/2016-- Decreto nº 2.271/1997-- Regulamento de Licitações e Contratos da Ebserh.,Pregão - Registro de Preço,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155013,EBSERH HUOL-UFRN,30/07/2020,05/08/2020,01/08/2020,01/04/2022,35755812000121,JOSE AVAILTON DA CUNHA EIRELI,10435.0000,10435.0000
82020,OBJETO: Contratação de empresa especializada na prestação de serviços de clipagem de diário oficial.,Fundamento Legal: Rilc CBTU e Lei 13.303/2016,Sem Informação,Fechado,53000,Ministério do Desenvolvimento Regional,29214,Companhia Brasileira de Trens Urbanos,275078,CIA.BRASILEIRA DE TRENS URBANOS-STU/MAC,08/07/2020,05/08/2020,08/07/2020,08/07/2021,42357483001106,COMPANHIA BRASILEIRA DE TRENS URBANOS,1800.0000,1800.0000
442020,Objeto: Aquisição centralizada de luvas nitrílicas e látex de procedimentos para enfrentamento da emergência do coronavírus COVID-19 em caráter emergencial nos termos do artigo 4º da Lei 13.979 de 6 de fevereiro de 2020 essencial ao atendimento dos pacientes do Complexo Hospital de Clínicas da UFPR. (RB),Fundamento Legal: Lei 13.303/2016,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155902,EBSERH CHC-UFPR,20/07/2020,03/08/2020,20/07/2020,19/01/2021,00339246000192,LONDRICIR COMERCIO DE MATERIAL HOSPITALAR LTDA,263400.0000,263400.0000
1532020,Objeto: Contratação do suporte logístico de airframe e sistemas para 02 (duas) aeronaves EMBRAER EMB-500 Phenom 100 EV-- SN 50000414 e 50000416-- designadas na FAB U-100 Phenom de matriculas-- respectivamente-- FAB 3701 e FAB 3702.,Fundamento Legal: Art. 60 e 62 da Lei n° 8.666/1993.,Inexigibilidade de Licitação,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,120195,CENTRO DE AQUISIÇÕES ESPECÍFICAS,04/08/2020,10/08/2020,04/08/2020,04/08/2025,07689002000189,EMBRAER S.A.,8730891.3600,8730891.3600
212020,Objeto: Prestação de serviço comum de engenharia relativo a manutenção preventiva e corretiva de elevadores instalados na Secretaria de Estado das Relações Exteriores.,Fundamento Legal: Lei 8.666 de 1993 e Lei 10.520 de 2002,Pregão,Publicado,35000,Ministério das Relações Exteriores,35000,Ministério das Relações Exteriores - Unidades,240300,COORDENAÇÃO-GERAL DE INFRAESTRUTURA,24/07/2020,07/08/2020,27/07/2020,27/07/2021,10629386000159,OVER ELEVADORES EIRELI,48700.0000,48700.0000
172020,Objeto: Aquisição parcelada de medicamentos manipulados como alprostadil-- azul metileno-- carbacol-- etanolamina e outros para utilização nos pacientes submetidos a procedimenetos ambulatoriais-- clínicos e cirurgicos no âmbito do Humap.,Fundamento Legal: Lei Federal 13.303/2016,Dispensa de Licitação,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,155124,EBSERH HUMAP-UFMS,30/07/2020,04/08/2020,30/07/2020,30/07/2021,09089882000188,VICTALAB FARMACIA DE MANIPULACAO LTDA,685.3000,685.3000
122020,Objeto: Prestação de serviços odontológicos.,Fundamento Legal: Parágrafo único do art. 61 da Lei 8.666/93,Inexigibilidade de Licitação,A Publicar,52000,Ministério da Defesa,52121,Comando do Exército,160203,2º BATALHÃO DE ENGENHARIA DE CONSTRUÇÃO,01/04/2020,11/08/2020,01/04/2020,31/12/2020,22801596000161,PRODONT LTDA,75000.0000,75000.0000
392020,Objeto: CONTRATAÇÃO dos Serviços de Limpeza-- Asseio e Conservação com Fornecimento de Equipamentos e Materiais para o Câmpus São Lourenço do Oeste do IFSC.,Fundamento Legal: Art.-- 62 da Lei 8666/93 e suas alterações,Pregão,Publicado,26000,Ministério da Educação,26438,Instituto Federal de Santa Catarina,158516,INST.FED.DE EDUC.-- CIENC.E TEC.DE STA.CAT/IFSC,16/07/2020,04/08/2020,03/08/2020,03/08/2021,17360593000108,P. S. RODRIGUES - PRESTACAO DE SERVICOS,126957.2400,126957.2400
72020,Objeto: Contratação de solução de business intelligence para elaboração e publicação de relatórios gráficos e painéis.,Fundamento Legal: lei 8.666/93-- lei 10.520/02-- decreto 7.892/13-- decreto 9.507/18 e IN 05/17 e suas alterações.,Pregão,Publicado,25000,Ministério da Economia,25208,Superintendência de Seguros Privados,173039,SUPERINTENDENCIA DE SEGUROS PRIVADOS - RJ,04/08/2020,05/08/2020,05/08/2020,04/08/2021,02558157000162,TELEFONICA BRASIL S.A.,260749.5500,260749.5500
32020,Objeto: Serviço de manutenção elétrica predial.,Fundamento Legal: Lei 8666/93 e Lei 10520/02.,Pregão,Publicado,36000,Ministério da Saúde,36000,Ministério da Saúde - Unidades com vínculo di,250019,SUPERINTENDENCIA ESTADUAL DO MS/ES,01/07/2020,04/08/2020,13/07/2020,13/07/2021,05970357000116,KARISTEN COMERCIO E SERVICOS MECANICOS E ELETRICOS LTDA,94998.9600,94998.9600
